ID	Date	Review score	Review text	Sentiment	Label
Z3A6QU9xcFRPR0lac0NoakhVS3lVb0xHODE1S0diVkFiaVNxZmFlOGFqTzFodUtmNjkwQl9PUWJSYlRWc2dzZHVTQzZ2c0cxaTMteGN0OXhFdHB6OHZOTVE	August 23, 2016	1	Far too many unnecessary permissions....Invasion of privacy!	-	TMP
Z3A6QU9xcFRPR0JGU2hwbHpaR2swcVU0YTctUjVaWFVWZDlweFo0aDV0azM0c1ZHUzF0V2hqQVExckppRDlzRkxMaVpjWXRhNWJwS2JVN3JJUlBMakplbXc	May 29, 2016	1	I measured all items with professional device and got consistent readings while this pseudo app shows twice that much! It's just a malware. Beware of app permissions!	-	PC
Z3A6QU9xcFRPR0FYNDJYWUZNZ2psUkJIUkNYaEl3MjdwRlM5b2VSY3EwMVRhdzR0R1haY0p4VjhpdTVYXzdNV1JTZkNubjl2NUgyYzFnWHBOSHJlNGJWV1E	November 5, 2016	1	Why does this app need permission to view my media to work? It's a manual task list.	-	UP
Z3A6QU9xcFRPR09rVUt3SUNqM2RwYUs1U0gtNXZ6SXlOclJGWDgtSEwwRUJFaXBQZWRlMjZwNjhjM1hxTW43OVVyNElyc0FQSGdsVUdHQ25KNnpVaGtyUnc	August 19, 2016	1	Simply because it was an app that was shoved down my throat. Love getting stuff installed on my phone without my permission. -.-	-	NR
Z3A6QU9xcFRPR01GX3F5dlpsQWcta2cxekZ3MDZMMXYySFNOUWhhcEg5OFEzUDRQc2lQdDVfZWk4dFV4TC1kVXRSWG8xc3kzZW81ZUpCSUZfNDBCZXpMLWc	January 4, 2017	1	Too many permissions might be a Spyware.	-	TMP
wId=Z3A6QU9xcFRPRTVMS2Q3Zm9yNGZXWWlpcjczOU40UE41OUY0RVY2d21FSEgtcndJYzkwcHJvRmw2TEVNLXIwTFJSVmZIZ1N3SDFucFE5cXhwLTlpRm8	September 27, 2016	1	Started posting ads on my page without my permission	-	NR
Id=Z3A6QU9xcFRPSHMxa0hTeW1Ja3UxM1Viamg2ZWtnNjNVQ0ZRRGM5cUxwbWFGcS1MQVNjaDBvYUdVN3FVb3NuNXJxZ0dDRXNuUmdNNFlUNXRzb0h4dFQ2	July 18, 2016	1	Calendar? Calls? I just want to use basic features. Why do I need to give up on my privacy? Can't use it without giving these permissions, so I'm uninstalling the app.	-	FU
Id=Z3A6QU9xcFRPSGtYOFJTN3FLRW5EN0dGa3dlX3FScDZ4OWhZeW5DckRhR21TX2ZDMEZFcEdxMElEdkdBWURTY3g5ZkUzQXQ0bEZoRzJjb0hEZzNPcEpx	March 4, 2017	1	Same as the others, the privacy policy has changed and I cannot turn off notifications. Used to love the app but will uninstall	-	PC
Id=Z3A6QU9xcFRPSGotSXgzT3JGVWpDVmJsWXplR1ExSzUwQ1VWM2JjOTdnc0Z5dW93WGdmZUx3OGJLeHNyYTJzZzhScXpYcmFGS2U4Q3hocm5XQTBkSU1f	January 13, 2017	1	Stops loading at 618 followers. Other apps work so it isn't Instagram or permission issues. It's simply broke. It also followed your Instagram without my permission which would automatically make me uninstall even if it did work.	-	NR
Id=Z3A6QU9xcFRPSGNTbFkyVmJWWTlSZ0M2cXJPaDZBMXJnLWhWei1ITzFYYTFwRWc3NE5OVm5tX0pjQXR1aWdCVDFsZUl0R3NpUFFzamFuQUlpaFFYT0tI	December 3, 2016	1	Too many permissions requested	-	TMP
Id=Z3A6QU9xcFRPSDJTc2d5OF95WkMxZkk3WGp4Y3p6Q1EzRXhndXYzOFBCaVVzbjlMOFNMdHdIV002MXdMQ2NkV0hkeU41QTNRbU1oZmNLRHVvSWNKOVBD	September 10, 2016	1	Why does an app like this require access to everything on your phone.  Complete invasion of privacy	-	TMP, UP
Id=Z3A6QU9xcFRPRzk1SWFjeFppS0dya3E3VDNpRnNaT2ZacUZMWk9YU2Zjc2M0U1FQYjNUMjhNVV9GTzFERWU0a1JhN0FXVjMyTlA0NWU3WFhwVjQ0V3VG	December 4, 2016	1	Why the hell does a TV Remote app need permission to access Contacts and Phone ????????????	-	UP
Id=Z3A6QU9xcFRPRzd5TW9BTHAxTXpHRDlGUTIwWlpjclA4djNyS3FveFNLRTBBN251LWRUcS1VSFZMdzI1ZDZneEVsTG04OExlRU1Td1hzMnZZMU5NQXRQ	December 19, 2016	1	Seriously LG!  Surely you test before releasing... UC970B with galaxy S7. Phone keeps hanging when trying to beam any media to the TV. Permissions have been allowed so Please provide solution.	-	NR
Id=Z3A6QU9xcFRPRXptQmI0dVJMR0xoSEJ6dGZBekduVXdmcmJHSjBSalZpQ2ZDc2JHUHM5OTlWN3VtMWZTVllRSmsxLTQwN1MwT3FCOVJoc1FScW8xUTE4	October 8, 2016	1	What on earth do you need all those permission for? This is supposed to be a remote control app, not a spy my phone app.	-	TMP, UP
Id=Z3A6QU9xcFRPRXJjVWx6Und0cVkxb0pvMHZwMk1MQzdmWWVUNVZibXRQZmgxam9rRTZ1VFhvY1VRWDBVS3lMaGhhcnpEQzd1RXpMdjljYlp2SDZvSUkt	September 27, 2016	1	I have to turn off screen overlay? It's my phone, screw you. I'm not turning off several apps' permission to use screen overlay for perfectly valid reasons (e.g. Lastpass) just to play some dumb game I can definitely live without. Can't detect cheaters any other way? Hire better developers.	-	NR
Id=Z3A6QU9xcFRPRXFSVUM5WkZPSUhFaUtSeG5GSlRyeUY0TW0tQll3SElkM05MeUpqQmhna0NGNS13aEw3THE0QzhXMV9PNTZBeTZ0aGJCcjJGZXJYVmxn	December 14, 2016	1	It shows a random graph and needs microphone permissions	-	PC
Id=Z3A6QU9xcFRPRWVqZ193dXI1aTY2VzdoY3VlOThHcjFzc0h6djdNZ2FkZzQtbVBQWXNtaVpjYWVIdUFmYWcwUTRNb2d6OTBXQWcwVmJ3NjJrVF9meGRS	December 21, 2016	1	Why does this app needs permission to make and manage my phone calls.  What does remote functions and  phone calls have in common? LG or someone please explain?	-	UP
Id=Z3A6QU9xcFRPRWNfaldHczF3V1c3ZWFwRl9JWk0wS01SV0hicHZiN0hCblM4R3FyUWstRjNGdnNyR2R5MVRaOUZ4ZHk5dnZwYmlFLVotdzQyaDBiNDYz	October 13, 2016	1	Goat is inconvenient when you are trying to sell shoes. They have poor customer service.  I applied to sell back in June 2016 and still have not been granted permission to sell. I called and send various emails and no response.	-	NR
Id=Z3A6QU9xcFRPRWhBUFE0R0gwX25kdGpwanI0djI3T2RrQ2xZOTZEazctc1g4eEs1SnZpa1BtcEU0M0pmUzdpbEN0NGtMWmlxMUYzWWlTeDhjdlVPUm9O	May 29, 2016	1	This app very crap, suck , ask permission  for everything,  so big company doesn't  have better  app.	-	TMP
Id=Z3A6QU9xcFRPRVpWVmdDSmxFM1Zpc0c1cnVNd3pVUnB4UFdTZS1xVHZ4SkYxTFJmcjkxdTA3T3hla3VlaTJuY1dFakJMRlhrY2h2d2RqdmwyUWVaLW4w	December 17, 2016	1	I uninstalled when the app requested to accept a lengthy privacy policy.  Privacy policy shouldn't be longer than:. \We respect your privacy and do not collect nor share any information about you\""	-	PC
Id=Z3A6QU9xcFRPRURLaUZySElPbktBLWlMWGt1R3N3UUJyUTVwc2l6U0JBNW5ZeWN1QTROdUk1SDVOQmlKQlFkN0cxd0ZSNzc2OFFfTUlaY09sWVJZdUd4	January 31, 2016	1	Too many permissions required, it crashes if you refuse them too. Once agreed to, the app managed to account for over 2 hours of cpu time for the few minutes I used it for, draining my battery like crazy. Making a simple remote control app shouldn't be this hard LG!	-	TMP, PRB
Id=Z3A6QU9xcFRPRUJYLWhISmlXV3F1OTUyeDZwdjVzSnhDQTN0aXVlNkdVT2tLZzJzSGduY1JhZGNMcllBMEJEMUVMeXZ4eGxTNmJSWTFpblpqaUhSV0t0	May 18, 2016	1	No real functionality that I could see beyond accessing the same web pages I was accessing with my browser (aside from the addition of advertisements). And on those pages, it was prompting me to install the this app... from within the app. With all of those permissions it requires on your phone, you'd think it might actually do something	-	TMP
Id=Z3A6QU9xcFRPRnFwSlpwaDE5RVBTOE9FVXg3RjFDSklUaTc0elpsc3cxOE5MaE1VMmJjckpMeDFsRmVIbnNfV3NfZ18zM1pBMnZRLUZSelZoUXNfNVBB	December 31, 2016	1	If you dont agree to all the  permissions it doesnt work! Why does lg need to make and manage calls on my phone? What has that got to do with a simple tv app? Shame on you LG. Like your TV's but this app is a pos.	-	TMP
Id=Z3A6QU9xcFRPRmtnT0pjallOWU9Vd0Z1SGp3X2h5UGpnM203RVRiOFY1MlRvU01lbEtVUTdaQzlBS1QzdEQzT2dwcnhhbkdQM2xyNG9JQ0drVnNyV2ZC	October 13, 2016	1	I'm not going to give a app permission to make phone calls on its own.	-	TMP
Id=Z3A6QU9xcFRPRlBnSGhjOWh0WEJOMVNLZkNNYnVoTXlhT1pWbDMteWxQQmhFLWZJalFsSWlKNjFFSjBoakhZVDhOdGdreXhaR0k3ajl2NkRkWElOaHY2	March 10, 2016	1	Please remove the microphone access on this app. There is no need for that permission!	-	UP
Id=Z3A6QU9xcFRPRkxvWTZNZzQ5cUtFMWY1azlXM3FEb25ZNHBEQXI1bnZaZE1jSDVyaFNERzFoUVkxVEZ2akl0dk1aSUU5VUs1Q3JUX1B4N0p2QktPNlAt	October 30, 2016	1	When it works, the app is a remote control for LG webOS TVs. When it works, it is laggy, slow, and choppy. It also *requires* access to your files, access to make and manage phone calls, and access to your calendar. It doesn't need any of those permissions to do what is designed to do, but it will not run if you don't give it those permissions. Awful and very shady app.	-	TMP, FU
Id=Z3A6QU9xcFRPRkRxR0RfQkVwMGNkaFYtOER6bEdzWmpXVDliUGhtbTJBT2hVM3VkT0JSWTVabV85cVBhZXhnS1o1cF9nZlNrQzRkMThySW5EMWp2S09Y	September 8, 2016	1	I find it extremely unnecessary that your app needs to know my contacts and my phone list why and how is this beneficial and useful for the remote I only need it to turn the channel up and down and same for volume nothing else and when I reject the permissions I can't use the app.	-	UP
Id=Z3A6QU9xcFRPRi05dldWSTdTQlVqRU5tY0Y5MGVKVE56cGYyUUVkMVRkcGNXRW9JNFAzZG80QklYT2ZEVFI4Vy1hVTBkUW5fMWpNb0dzTFd4ZHVEMzVZ	July 23, 2016	1	Got all the way through privacy policy and it crashed!! So slow to load, website won't load either.	-	NR
3A6QU9xcFRPSHZydE9Kakg4bmxSdUhrSl9nZ0pzVnpyUjJCdTZfUEhBU3IxYVpQaGg5OWZ0V0ExcExFSVNfLVZqbzVZeHU5akZsa01zanotNmJiYmZrdEJj	November 19, 2016	1	App has problems accepting permission rights on Marshmallow 6.0. The app will ask me to deny or allow permission and I choose allow but the app will not accept it as it keeps on asking me to allow the rights.	-	PRB, RPR
3A6QU9xcFRPSHZNQkIyWWRJdlhNOFZsVEdfLW5zQzNtcDVkYXZfeVpsUmVrUTRQZUxBSEhVNllmc0tpb2I2MWNzNUVsZ2FyVzV5a1ZUdzR1VzZ5b1NjREpB	August 28, 2016	1	Couldnt give app permission !	-	PRB
3A6QU9xcFRPSHZGYXNDeWQzLWEwNE94VHg4d1pUbHA5bkdvMmVIbVV5VE9BQ25NR0pNdFY0WVRUN2NwWVlIOWp1dG4yeE1LT2RBR2ZWTmppTENRU0lSWk5B	September 8, 2016	1	Silly that I need to disable all its notifications to avoid your non-removable notification urging me to upgrade my DISABLED Hub on my priv. AND it requires permissions it should not. :( I do not use the native messenger (poor editor) so WHY should it have access to my sms? Nor should it have access to my location. The whole POINT in having a BB Priv is security and privacy guys...	-	UP
3A6QU9xcFRPSHpuWWFOUkFMRll2TGRvNWRFbTBGeWdBQlhicE9TRUZoLVlULVRnNnpxY3NON2dhamtYMUtCbU11aXotUGZMNjMtVTAyc2xfSHZWV1hjTU9B	October 15, 2016	1	very bad system and it text to other.people witouth your consent.	-	AWP
3A6QU9xcFRPSHpGUzJuak1naWNYS0w3bkxTSU1GWkFiVEl6eUxvMDMxVXoxc3dPckwyb3JPS1hya1pMU2FOU0tnLV9FeWdJLU14R0R0OTZUWG5ZZXBXb1M4	October 23, 2016	1	Given camera and storage permissions, but I didn't allow it to access my location, contacts and calendar, the app claims I didn't provide storage permissions and refuses to run.	-	PRB, FU
3A6QU9xcFRPSHpEcy1NMGtnTGR3RVFQdTZ5OUJVWUg1N2h1Mm9tR2RwTWpIaDUxLWxOS2J3ZVc0SFBBOUtrLWpmV2k1Ym93TVd6YjdHSklhTEpEUGtqOFpV	January 20, 2017	1	Garbage. Wants all sorts of permissions. Just show the news. That's what you're supposed to do. You certainly don't need permission to read my contacts. Please look for other, more reputable, apps	-	TMP, UP
3A6QU9xcFRPSHozMTJoVXhXM09JZzR3NXk3ekpBZjZLeXlsS3hESy1uYXVjLWpOM2lGTVA3UFBHY1BLdFdqSnpMb1pDVlRFLVF3V3puYW1FSzA4VUpzdWJn	August 16, 2016	1	Under App Permissions, they should just say EVERYTHING.  Access to my Google Photos..  REALLY?!?  I understand that the nature of this app requires some of these invasive permissions... but then again, I DIDN'T ASK FOR IT.  Verizon should give lessons in how to cultivate an Evil Empire corporate image... They are awesome at it.	-	PC, TMP, UP
3A6QU9xcFRPSHl4ZV9taVlwQmJ3VmhsX01ycXB3akctS0NKczRqSVprbGtaV01zcUpVZ1R0emJ4WmJqaUV2c0Roa0FwRk0tUkJSaXRKeHBOVFRfdFZVMldv	July 19, 2016	1	Microphone permission? Any explanations why?	-	UP
3A6QU9xcFRPSHhvWk9ZNU1MZXFTRXFGX2RmUFhYTVNMeVlncTBmQWV4ZWlHOTY1N2xueVZOTTNpVmxnVGE4ZlJDcUtfOGp6TkJJT0hnUjVvOGV6TjlVbVAw	August 27, 2016	1	After happily using Peel on my Galaxy S5 I downloaded the thing to my S7 after I upgraded.  At some point during the setup process I'm asked to change permissions to allow access to my location.  I go through that process and don't get any further.  I also noticed that there is no option to set this thing up without Pronto.  What’s the point of that?  I'm going to uninstallbthis thing since it's unusable on my new phone.  That's a shame because this app worked brilliantly on my S5.	-	PRB
3A6QU9xcFRPSHFFUWFuSGZMS3VFWWl4T3VIanp6bmZnQWJfWEtRZ1pOdWtBU3ZLMzdKLVJya3JXREtTYWpvbGI5TGhzOXJiYmNDalp4YnAzeTc4d0Z1TXNN	July 22, 2016	1	Cannot use as permissions cannot be granted	-	PRB
3A6QU9xcFRPSGZMOTI2aTAtTE1XOHh2LXFjbVhpNU9DcV9SQ3NEb0ZWQ2NjNWExZ3BSM3VkaWYycWMyLTdPeWlyUGx1Mms5WXkzeVRDR093VU1tSVlZa2c4	May 6, 2016	1	Asks for permission to take pictures and record video! Other flashlight apps do not.	-	TMP
3A6QU9xcFRPSGV0aF9nVFZfWnptMzZwVE1hUjB0aXRUOHlaQXJib2NQNTZFdG1rNFVXb25GUmpQNnJIbWhoQXcxcDVkNmRial84bWV3Q1didHJVdE9WQkVz	February 26, 2017	1	The app no longer works. it just loads and loads without opening. It has connection issues, refuses to show your location with permissions granted, refuses to show price estimates. After 30 minutes of wasting my time like that, I just quit and used uber. Uninstalling.	-	PRB
3A6QU9xcFRPSGRKckZGX2t5MDhxVVJFaGJYRldyZXo0aEM0TFlVa1BrWmJKemxLWFZPYXNxeTlMb0ZWajQwaFU4OUdFdmdaMU5iNUVEN0g1SzJaN3c3TUZV	November 26, 2016	1	OK, I already have a PAID subscription for Norton Security that I use on my Android smartphone, Android tablet, Microsoft Windows 8.1 laptop, and Windows 7 desktop. Why do I have to pay for the Norton WiFi Privacy app???	-	NR
3A6QU9xcFRPSGNHcDVZVnpWWEp1TFV5V183N29XNzhqaHR3dnFmd1JKRU13SEhVbVFfcWNTUGhKZHU3VDczaDUtRDl3YU10QmpEbUs0TmhqVVo2M09wRWRN	June 14, 2016	1	Phone permission to play the game? Write this as the first line of description. I didn't even have a chance to look at it. Since Android manages app lifecycle automatically, the reasoning you provided in other reviews, to pause during phonecalls, makes no sense: other apps just have it.	-	UP
3A6QU9xcFRPSGFOZFhiUW5kemc4WE1wRDZfNWJhcTIzc21fRl8tY2xYZ1FQeDJUNUttRDg3N2pjZ3FwbW5xOXRCVFoyWVN1SnZscjRWWUNiRGJxRHhNQW5V	May 23, 2016	1	Can you tell why you need camera , location and storage permission ???	-	UP
3A6QU9xcFRPSGF2RlVBa3V0UXBPdV9iSlNDV1pHaG1rVTVEdTUxQ1dmOF9lT1A5emRWdWhPT21wYl90QzRvVDdWcnVFZUl6Q09YNXZBMFk1M1g1TDZlNXJj	June 10, 2016	1	If you deny contacts permission then app close by self? Cant use it.   Ok!  Seeya and have fun	-	FU
3A6QU9xcFRPSGE1OV95ZjhaV3FLM2FIX1FSRFVTRGV4VV9rSmJpUGs5V3QzeEFJRHRKcW1FSV9iSExTbUJEUl9kN2dLOXZvZFRURE1VdHRQQjJ3LVlyRFA0	March 22, 2016	1	Screen is there but the button will not turn the light on. Maybe it's because I denied permission for the app to take pics and vids.	-	PRB
3A6QU9xcFRPSG5LSUIwZFhTbDIzd2NtcUJsTU54cHRnLVZyUEU5MUx6Y2hxNk9vaW5qc0J1bjEySXZNanEzbE40clZaMjl2eTlMRzVreHA1UGdNcndkbUlB	September 10, 2016	1	Needs unnecessary permissions or won't run correctly. Never got past the startup screen	-	TMP, FU, BT
3A6QU9xcFRPSG5GbzlBQjJEcDEyeE9lNDJ0YncyWFNEblZVdmt2UThNOHFCVWI1Z0dlNWVoWTdoNVBtd0V1MFFzRmhHVkVmZmtDbzJLUWxqc0EtTmFLUHlz	December 30, 2016	1	Used to be ok. Current permissions are unacceptable.	-	TMP
3A6QU9xcFRPSG0yeVZPLWgxcGJsMGVoRTNpRTNiNEdwbXdoUDJxS01uYTE4cnJRVHZXcjF4eDVLSTJQcUlYYXQwYlB6clRtVjZhY1RLM2RwaVVPTndEWHJj	January 11, 2017	1	Rolled back the update as it wanted permission for access to contacts! When denied kept constantly requesting permission. One of those apps that you can't delete so no constantly wanting to update. Please provide facility to remove.	-	TMP, UP
3A6QU9xcFRPSFRuc2FSZV9vdUNSTXRwcE85UHJEYncwbEJsMktmN19qYUxpVjRQWWRrSjY3Y0FhOEZVNXd2Y091dHk0U1h0MG40SHgwckF1TjF2X3QxV2tz	October 24, 2016	1	Why this sudden permission requirement?	-	UP
3A6QU9xcFRPSFM0OVc2cEZ0d1ZLUm9HOXI0QjFLaEhyRlcyM1NLYVlJYTY2d3d4VENMMll3SlY5MDMxV0VCRUktaWpnRkFsNG5HT00teG14U3N6c1JBUkNB	September 5, 2016	1	I dont want to give permission for pictures backup	-	TMP
3A6QU9xcFRPSFJYX0xfTTZ3M0g0Zm1FSlgxRmgxZUFPOHJyUWlnSFJLMzdhanRJQlRKUUJKQXBicktIM1NBUHlLVE9KWmw3eDJ2N1NoY0hhZlJadWpFSDRr	August 13, 2016	1	Why would I give an app permission to make and manage my phone calls this is too wild for me. Good luck all big brother strikes again	-	UP
3A6QU9xcFRPSFJKd1Zjck9KM0ZKZ0U0YzgyWk1BRWJ5NjhITHpjVkF2V0NnZHpZMHFkc2h6TDF2YktIYVNHVG42Y3J5MHZzQlQ1RVA5WWZ4UG9FUklPUjF3	September 8, 2016	1	All my class mates can go in the app but I can't and my teacher said that all the homework is going to be on there it says I need admin permission but I already have that. My math teacher is in charge of it and he says that is not supposed to happen and I don't need the second app. This happened to my tablet to and all I had to do is go in incognito mode. So if you guys can fix it that would be really helpful thanks 😊	-	NR
3A6QU9xcFRPSFJINEVUT1puOUh2MkVuUGJDQXVyNWxuS04tcndGZnI0dVIxbmUwX0hvWnRQaDFKbmFCRmgyRk0zcnZLNDVfSW1XYkpEZ3puVVV1dEdmTzJ3	March 2, 2017	1	I have rooted my tablet successfully and I know I have BC I'm able to use other apps that require root permission, but when I stop recording, It says video saved to file, but there is no video. :( I thought this app would work...	-	NR
3A6QU9xcFRPSFBkSjZvUjJXelFVLW5ONG5tc2hqY3lKN3VDUHE3QkI0UUdpYjlabjJuVUZHdERacHVuMUdGNTJXakZ1SlBCaTQ1Q0d2SGNUSHhVNmZ1SGlz	September 6, 2016	1	I used this app for a week then a box pops up and says the app needs access to ALL of my files on my phone:contacts, photos, calls, etc.. So I say no. There is no reason a white noise app needs this permission.  Then a new box pops up saying the same thing.... Beware of this app. It most likely will send all of the information it collects from your phone back to the developer.	-	PC, TMP, UP
3A6QU9xcFRPSEZzZnVFODdEQ0RMYUpXempwUDJsMGFUX3Q2UGZSbHRHcWxMZTkxS0NsVnRjV09pcGR4Y3JrQ282VTVjZ1ZCcHEzRldFXzA4NkVaOGZmWjRV	August 3, 2016	1	Everything I try either crashes right before I finish and earn credits, or the survey decides I'm not what they were looking for. It's one big scam. I spent 3 hours and made 30 pennies... haha.. no thanks man. I'm sure the app would find some way of crashing on me during the payout. Plus the dang app requires way too much information and way too many phone permissions. Its enough to make a sane person get paranoid.. Don't waste your time.	-	TMP
3A6QU9xcFRPSEVleWwxX2tJZGdSeWNkSU1fVWdlaEh4T1Q5UnAwVlhhanotckNnVTk3UVJzdWVBZ2R5VTBzbkh6Q0FVS3h3VVJmMW1BTWZibVRoQm53UFkw	November 27, 2016	1	I had a privacy risk that said this app monitors your location uninstall before it's to late!	-	PC
3A6QU9xcFRPSEtyVHlzZkl1LXJlNFpKdWRIcXNlaldVQk9lVXVnc3ZwY2hZOFhhRC1XLTdTS2I4c2ZxZGlnYWp0Q0cyZTRjakVxbHFBM3RnTC15YmxMelF3	August 15, 2016	1	Randomly installed without any sort of permission. Screw you Verizon.	-	NR
3A6QU9xcFRPSEtDbEJFUDZGUEljNG5MVk5lTXU3bTdmTUVFZlFMYkFHVkQ1M2FQeklVWE5Xc2dUVGJLbm9jMUhDdHVmSVRhU0VZdzZ3RWMxeEV6OXBrOUgw	September 18, 2016	1	Way too many permissions needed. Big flag!	-	TMP
3A6QU9xcFRPSEpxY0tiSzVUMUE0S2Z4ZF9hXy1qVHcweDhFbnNQeG5ndjhDVDVVbTlyWGxEQjZXSGp1Wm1CclNwa2lfWm05Rko3cWdzb2tlcm5RTjZLME5F	November 7, 2016	1	Requires Facebook or Google login, which is a gaping security hole and invasion of privacy.	-	PC
3A6QU9xcFRPSENKcmZoSVd1T3AwWUFleVR2WHU1dWNBZ05SZjhyR1puQmR2X1gwUTUzOGNBUHhWWlJVMnRuNnVGUjlsWW9VU2hzVlZsTEh2R3poN3NMRi1B	February 6, 2017	1	The app had me waiting several day busy so they can say wait until we are accepting new users. Nobody needs to be put on a waiting list for an app that is taking up somebody phone space. Am app should not be treated like a club or occult. Waited more than 4 days to have the permission to use this crap app.	-	NR
3A6QU9xcFRPSENGRGpaX2Y5RGczZGpPZldjR0FQMzBxVER2d1Ztc2o5MTdkcHdVT3ZlSXRmTlV0akRwTTdlU0JWQUpkbnZBZ3NaRUV2UnpsQkpPV1NVeWN3	February 12, 2016	1	forced install, new update requires too many permissions...	-	TMP
3A6QU9xcFRPSEJYOHI1akJ2d3pwNVhCdktzUUVQQVVFODRNbG1GdHFrV21CYlJQaFlMc18yLUlGTXpkQkZ2Uno0b2htM1lCc2dmWlhReU41bHBKNXRYNmZv	September 16, 2016	1	Great tones but i refuse to use this as its wanting too much access- wants permission to all my media and photos. Thats a big price to pay for a free app 😐	-	PC, TMP
3A6QU9xcFRPSEhzaEhPTFFHLTBqRmJsNGNlTlUybUxhcGxwN1p5QkpLR1hXUVVjNXdsby1nQ0JlQWd6Z3c1NHJqbVFXaG5RcmRzdVpMM29zekRkZkszbi1Z	May 14, 2016	1	RESPONSE TO DEV COMMENT: It is the Identity Permission I have a problem with mainly. People have a false sense of security with this app when it really does require complete  of trust in the developer. The right way to do an anonymous app is to make it... well... anonymous. ORIGINAL REVIEW: There is zero anonymity with this app.  Go look at the Permissions it requests. Do not trust this app!	-	TMP
3A6QU9xcFRPSE5sS04yUWJ3XzRNcVpJSnFINFlPTzRydUhlTDhTR0tlUXg1NkVZR2RmMXZkRkRYMWlBY2JKbktSU0pKM2tTU21YS1dYVm1RbE5CZEhGczVv	December 4, 2016	1	Download the app and asked me to allow to make phon calls and to give permission to my photos and files so I said no to that and just a black screen so not good for me	-	TMP, FU, BT
3A6QU9xcFRPSE5sRTRzSkFGYy1ETUtSRWs1cUNMcEdVcmlMMmpsaVVxbmo0a0prNm1YakwxMWx2dk1saDQwV2I0NDVqS2VhaGdMb1VtdThRcWJVWkFQUzMw	September 26, 2016	1	kept trying to get access to my location and camera and kept bugging me when i denied it 8888/ why does a roleplay app need these permissions??? ridiculous	-	UP
3A6QU9xcFRPSE5SckxjMjdJQU1jcGdGSTBuWGRLWlBnSnJ3OFl3ejV1Rkc4MDVBUjBFdVFYNVB3N0tZd0F2b245eWdKNVp3Z0lfamNleHoyWEJxZXFUWnNn	November 24, 2016	1	Had it for a while, but very few \mobile exclusive\" deals, if any. Lately, app is  updating every few days and every time wants more permissions to access contact, pictures, what have you. Way too snoopy and intrusive. I can live with using the Web site where I don't have to deal with all this  nonsense ."	-	PC, TMP, UP
3A6QU9xcFRPSDZhdGVKNWpfVUR6Y29JOWdEa3JJRU9lVnlReWJXZ2FJRXZBQUExbEk5YW1OVjd2QmJKcFpRY2RFb2NzTmJ0cnRKbXoyY2J0MkRkNnhaWDRB	October 29, 2016	1	privacy issues	-	PC
3A6QU9xcFRPSDRJOURkT2NIbHE5SU9JMEJ6V1gwNTFtay00QWd2eVA1MkdHa0hVV0cwOWxmOXd0ZnY3N0NPVVkwb3J1WmExeVh1Sm9jb1BlVmVVTHJNMWJv	October 24, 2016	1	An acquaintance shared photos through the app, but I can't even access them, and its started to automatically start uploading all of my pictures without me giving it permission to. Luckily there is a setting to turn it off after going to the settings.	-	AWP
3A6QU9xcFRPSDNSU2V3MllhNVA5V2ZpQXR3eGp6MXZhdTJyQUV4NlQ3aFg3QmtFSGRaa2lpcWVudlYzblljdWRLVU5fWV81OERhRWdtVnJZSFVqQkNSUjR3	February 2, 2017	1	WHY would this app now require permission to access my files, photos, and to make calls? Wth happened???	-	UP
3A6QU9xcFRPSDltSlNDU1Y4X2lXM2l0d3FMNnZTY05ydGd3ZVRlSktGYlBfM3pKSUNxQ1JTMlBiT3cwaUxCYzJBbjlLd0lWMEJWRWlVcGlCSXZpbUJDaTZn	May 21, 2016	1	...why this app needs my location. If a good reason is provided, then I'll approve the update and raise my rating. If no reason (or a bad one) is provided, then the app gets un-installed and the rating stays. Clock's ticking. UPDATE: Original post was made on May 11. It is now May 21 and no updated information on why the new \Location\" permission was added or is necessary, so this app is getting deleted from all my devices and the 1 star rating stays."	-	TMP, UP
3A6QU9xcFRPSDlSU0c5eWE0Q3NBZUs4c0xvYzdoU3Q1dnVadEw3TUNjNElFcXVhZXFHZ3dlNmhrOUgtWUNrY0hfTUF1THNPUElYQkc5d1dNaUZiUDVqTkVv	August 23, 2016	1	It accesses your contacts and send out invited to people without your knowing or permission.	-	PC
3A6QU9xcFRPSDk2T19kSkxxMFp3dVBDOElQbkN3ZVgtUy1JYklWc0Q1cTVCckl0NmJQREVJT2VsYy1UZ0p4dml2MjNvTV9uc3RHVGNmTGNKSHdNRlBzVlA0	November 17, 2016	1	Left it for 10 minutes each time... with different pictures. All the ads loaded about a million times and it kept requiring me to re-submit my consent and access to my photos, but never worked. All I wanted was to put Liam Neeson's face inside of a bear... is that too much to ask? 1 star.	-	UP, RPR
3A6QU9xcFRPSDJnSW91LVhiVGJYU2RZQXpWcm1GWjMwSEtBS2JMSkhha29XZjUtc21NYVpiTG5sclJ6OHV0SWpIdWRiQTYwTzhqcEwwWVdlQWZMYWUybjJR	January 19, 2017	1	Requires a lot of permissions that don't make sense	-	TMP, UP
